client_id	aud_path	sentence	up_votes	down_votes	age	age_num	gender	accent	num_words	tempo_onsets	dom_freq	num_onsets	tempo	onset_detect_len	onset_detect_mean_diff	onset_stren_mean	onset_stren_median	sp_centroid_mean	sp_centroid_median	sp_rolloff_mean	sp_rolloff_median	sp_flattness_mean	sp_flattness_median	polyfeats_0_mean	polyfeats_1_mean	polyfeats_0_median	polyfeats_1_median	count15n-215_aud_0	acc_ratio_count15n-215_0	acc_ratio_count_13_n-1_13	acc_ratio_count_14_n-1_13	acc_ratio_count_15_n-1_13	acc_ratio_count_16_n-1_13	acc_ratio_count_13_n-1_14	acc_ratio_count_14_n-1_14	acc_ratio_count_15_n-1_14	acc_ratio_count_16_n-1_14	acc_ratio_count_13_n-1_15	acc_ratio_count_14_n-1_15	acc_ratio_count_15_n-1_15	acc_ratio_count_16_n-1_15	acc_ratio_count_13_n-1_16	acc_ratio_count_14_n-1_16	acc_ratio_count_15_n-1_16	acc_ratio_count_16_n-1_16	acc_ratio_count_13_n-2_13	acc_ratio_count_14_n-2_13	acc_ratio_count_15_n-2_13	acc_ratio_count_16_n-2_13	acc_ratio_count_13_n-2_14	acc_ratio_count_14_n-2_14	acc_ratio_count_15_n-2_14	acc_ratio_count_16_n-2_14	acc_ratio_count_13_n-2_15	acc_ratio_count_14_n-2_15	acc_ratio_count_15_n-2_15	acc_ratio_count_16_n-2_15	acc_ratio_count_13_n-2_16	acc_ratio_count_14_n-2_16	acc_ratio_count_15_n-2_16	acc_ratio_count_16_n-2_16	acc_ratio_count_13_n-3_13	acc_ratio_count_14_n-3_13	acc_ratio_count_15_n-3_13	acc_ratio_count_16_n-3_13	acc_ratio_count_13_n-3_14	acc_ratio_count_14_n-3_14	acc_ratio_count_15_n-3_14	acc_ratio_count_16_n-3_14	acc_ratio_count_13_n-3_15	acc_ratio_count_14_n-3_15	acc_ratio_count_15_n-3_15	acc_ratio_count_16_n-3_15	acc_ratio_count_13_n-3_16	acc_ratio_count_14_n-3_16	acc_ratio_count_15_n-3_16	acc_ratio_count_16_n-3_16	acc_ratio_count_13_n-4_13	acc_ratio_count_14_n-4_13	acc_ratio_count_15_n-4_13	acc_ratio_count_16_n-4_13	acc_ratio_count_13_n-4_14	acc_ratio_count_14_n-4_14	acc_ratio_count_15_n-4_14	acc_ratio_count_16_n-4_14	acc_ratio_count_13_n-4_15	acc_ratio_count_14_n-4_15	acc_ratio_count_15_n-4_15	acc_ratio_count_16_n-4_15	acc_ratio_count_13_n-4_16	acc_ratio_count_14_n-4_16	acc_ratio_count_15_n-4_16	acc_ratio_count_16_n-4_16
44b856fd289c76b4434038277a8c4f70f871db52c37a2e3d1aa92233feb1704bcd0773f4a9f618b1778a5adb1b8a0eecf2b474082c4de818e6928c20161a62ea	commonvoice\train\clips\common_voice_en_18857526.wav	The day is observed by donating offerings to temples and listening to sermons.	3	0	twenties	25	male	indian	13	198.768028846154	348.098708002349	33	103.359375	33	8	2.2820566	1.15961980819702	2613.95617160698	1717.39637011213	4592.27223115809	3730.62744140625	0.021396466	0.002895554993302	-0.000168379248823	-0.000168379248823	-7.37520020625787E-05	0.806701049177701	23	1.76923076923077	2.61538461538462	2.38461538461538	2.38461538461538	2.38461538461538	2.23076923076923	2.15384615384615	2.15384615384615	2.23076923076923	2.15384615384615	2.15384615384615	2.15384615384615	2.15384615384615	2.15384615384615	2.07692307692308	2.07692307692308	2	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.76923076923077	1.69230769230769	1.69230769230769	1.69230769230769	1.69230769230769	1.69230769230769	1.69230769230769	1.69230769230769	1.69230769230769	1.61538461538462	1.61538461538462	1.53846153846154	1.61538461538462	1.61538461538462	1.61538461538462	1.53846153846154	1.76923076923077	1.61538461538462	1.53846153846154	1.46153846153846	1.69230769230769	1.61538461538462	1.61538461538462	1.61538461538462	1.69230769230769	1.69230769230769	1.61538461538462	1.53846153846154	1.53846153846154	1.46153846153846	1.46153846153846	1.38461538461538	1.53846153846154	1.53846153846154	1.53846153846154	1.53846153846154
44b856fd289c76b4434038277a8c4f70f871db52c37a2e3d1aa92233feb1704bcd0773f4a9f618b1778a5adb1b8a0eecf2b474082c4de818e6928c20161a62ea	commonvoice\train\clips\common_voice_en_18858286.wav	Eric writes the lyrics for their songs.	3	0	twenties	25	male	indian	7	103.359375	176.179179674219	16	172.265625	16	8	1.9357041	1.0768803358078	2395.02099531462	1636.48479442266	4376.84918249439	2756.25	0.029264182	0.00577484536916	-0.000181171813888	-0.000181171813888	-4.46326049458162E-05	0.693105343523227	10	1.42857142857143	1.57142857142857	1.57142857142857	1.42857142857143	1.28571428571429	1.28571428571429	1.14285714285714	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.57142857142857	1.85714285714286	1.85714285714286	1.57142857142857	1.57142857142857	1.71428571428571	1.57142857142857	1.57142857142857	1.57142857142857	1.57142857142857	1.42857142857143	1.42857142857143	1.42857142857143	1.42857142857143	1.42857142857143	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.42857142857143	1.42857142857143	1.42857142857143	1.42857142857143	1.85714285714286	1.71428571428571	1.71428571428571	1.71428571428571	1.57142857142857	1.42857142857143	1.57142857142857	1.42857142857143	1.71428571428571	1.71428571428571	1.71428571428571	1.71428571428571	1.57142857142857	1.57142857142857	1.57142857142857	1.57142857142857	1.57142857142857	1.57142857142857	1.57142857142857	1.57142857142857
c962017b3269c7f7554245ec33298d445a83607e3812fae3aa07cd8762b62d4f0e2a87818f9ce00e25672380d9a0f0bc9663110c882a9ff9623311f0119a62af	commonvoice\train\clips\common_voice_en_18859043.wav	They are thus designed to hedge the inflation risk of a bond.	3	0	twenties	25	male		12	107.666015625	205.826353042994	18	151.999080882353	18	6	1.7068951	0.540872514247894	3241.73636903698	3110.62725311788	5979.17834472656	6949.84130859375	0.11807458	0.03451032564044	-0.000196008829504	-0.000196008829504	-6.96398507803568E-05	1.04949990288406	8	0.666666666666667	1.58333333333333	1.5	1.5	1.5	1.66666666666667	1.33333333333333	1.33333333333333	1.41666666666667	1.5	1.25	1.16666666666667	1.25	1.08333333333333	1	0.916666666666667	0.833333333333333	0.75	0.75	0.75	0.75	0.75	0.75	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.75	0.75	0.666666666666667	0.666666666666667	0.75	0.75	0.583333333333333	0.583333333333333	0.666666666666667	0.666666666666667	0.583333333333333	0.583333333333333	0.583333333333333	0.5	0.416666666666667	0.416666666666667	0.416666666666667	0.416666666666667	0.416666666666667	0.416666666666667	0.5	0.5	0.416666666666667	0.416666666666667	0.416666666666667	0.416666666666667	0.416666666666667	0.416666666666667	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333
db8ab22b5613738ac1890b2734bb2c8ef8d67c26c5998aa4a62dd30494e74167c7691f4a832b733822d72844a06675397cdabb266469cde1854048910f80a856	commonvoice\train\clips\common_voice_en_18859072.wav	One news account said that Helenwood was literally wiped off the map.	3	0	twenties	25	male	us	12	172.265625	385.924411955615	24	107.666015625	24	7	1.4528244	0.676865100860596	1419.01050147955	1082.67861509329	2700.84686279297	1868.00537109375	0.0130018145	9.56558069447056E-05	-0.000254890741161	-0.000254890741161	-0.000159441781958	1.28025553562518	15	1.25	1.66666666666667	1.66666666666667	1.5	1.5	1.58333333333333	1.58333333333333	1.5	1.5	1.5	1.5	1.5	1.5	1.41666666666667	1.41666666666667	1.33333333333333	1.25	1.5	1.33333333333333	1.33333333333333	1.33333333333333	1.66666666666667	1.41666666666667	1.33333333333333	1.33333333333333	1.25	1.25	1.25	1.25	1.16666666666667	1.25	1.16666666666667	1.08333333333333	1.33333333333333	1.16666666666667	1.16666666666667	1.08333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.25	1.25	1.25	1.33333333333333	1.16666666666667	1.41666666666667	1.5	1.41666666666667	1.16666666666667	1.16666666666667	1.16666666666667	1.25	1.08333333333333	1.16666666666667	1.25	1.25	1.16666666666667	1.33333333333333	1.08333333333333	1.08333333333333	1.08333333333333	1.08333333333333	1.08333333333333	1	0.833333333333333
44b856fd289c76b4434038277a8c4f70f871db52c37a2e3d1aa92233feb1704bcd0773f4a9f618b1778a5adb1b8a0eecf2b474082c4de818e6928c20161a62ea	commonvoice\train\clips\common_voice_en_18859250.wav	In the tropics, influenza shows no clear seasonality.	3	2	twenties	25	male	indian	8	103.359375	294.086328933947	26	107.666015625	26	8	2.0137608	1.4020928144455	2879.33797562596	2473.9856503311	5490.73674128606	7100.57373046875	0.02935607	0.011439280584455	-9.95805886152392E-05	-9.95805886152392E-05	-3.54442131255418E-05	0.664592025859627	15	1.875	2.625	2.5	2.625	2.375	2	2	2.125	2.125	2	2	2	2	2.25	2.125	2.125	2.125	2	2	2	2	2	2	1.875	1.875	1.875	1.875	1.875	1.875	2.125	2.125	2.125	2	2.125	1.875	1.875	1.875	2.25	2.125	2	2	2.25	2.25	2	1.75	1.625	1.625	1.625	1.75	2.125	1.875	1.875	1.625	1.75	1.75	1.75	1.75	1.75	1.75	1.625	1.625	2	2	1.75	1.625
1c9d7be6481868330040a72fc4a3c8abad94e367188d21ca57d40e96cb7cc532ed51b7f5e750708d472279f63a31624a4086649f09d6efd4e0d53f2c5f3bc3fc	commonvoice\train\clips\common_voice_en_18859629.wav	Safety considerations were paramount.	3	0	thirties	35	male	england	4	103.359375	176.690337835749	13	103.359375	13	7	1.6727715	0.405959874391556	3461.94753697878	3765.1087482554	6245.69843620654	7288.9892578125	0.07742133	0.037702448666096	-0.000111865131409	-0.000111865131409	-2.44897797505997E-06	0.456928665235796	5	1.25	3.25	3.25	2.5	2.5	2.5	2.75	2.5	2.5	2.5	2.5	2.25	2.25	2	2	1.75	2	1.75	1.5	1.5	1.5	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1	1	1.25	1.25	1.25	1.25	1.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.25	1	1	0.75	0.75	0.75	0.75	1	1	1	0.75
1c9d7be6481868330040a72fc4a3c8abad94e367188d21ca57d40e96cb7cc532ed51b7f5e750708d472279f63a31624a4086649f09d6efd4e0d53f2c5f3bc3fc	commonvoice\train\clips\common_voice_en_18859649.wav	Delaney consoles her and rescues her from a horde of reporters.	3	0	thirties	35	male	england	11	129.19921875	415.06042716286	20	129.19921875	20	9	1.8746817	0.626981019973755	2786.22787966973	2387.34981945796	5250.40054321289	4958.02001953125	0.043233152	0.015489094890654	-0.000136007231195	-0.000136007231195	-4.68528000652313E-05	0.732339212226077	12	1.09090909090909	2.18181818181818	1.81818181818182	1.81818181818182	1.63636363636364	2	2	2	1.90909090909091	2.09090909090909	2.09090909090909	2	1.90909090909091	1.90909090909091	1.72727272727273	1.72727272727273	1.63636363636364	1.36363636363636	1.45454545454545	1.36363636363636	1.27272727272727	1.09090909090909	1.18181818181818	1.09090909090909	1.09090909090909	1.27272727272727	1.09090909090909	1.09090909090909	1	1.18181818181818	1.09090909090909	1.27272727272727	1.09090909090909	1.27272727272727	1.27272727272727	1.27272727272727	1.27272727272727	1	1.09090909090909	1.09090909090909	1.09090909090909	1	1	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	1	1	1	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909
0a4d985270b95e01f937208413014d9b4d3c4065827d05dd2a6dbb34306c64530478449e1a282c15c7cd4c82c098da335b0293b7a5c7c5be79b964e1c35fa3da	commonvoice\train\clips\common_voice_en_18859800.wav	It is a red volatile solid that is soluble in water and ethyl ether.	3	0	sixties	65	female		14	135.999177631579	374.338160294254	30	135.999177631579	30	10	1.8324832	0.801435947418213	2030.17317046156	1915.88458382236	3729.50279639624	4080.5419921875	0.008040828	0.000651591573842	-0.00017612790311	-0.00017612790311	-5.02239980048135E-05	0.850441681279659	17	1.21428571428571	1.78571428571429	1.64285714285714	1.64285714285714	1.57142857142857	1.64285714285714	1.64285714285714	1.5	1.57142857142857	1.64285714285714	1.71428571428571	1.5	1.35714285714286	1.64285714285714	1.42857142857143	1.42857142857143	1.42857142857143	1.5	1.5	1.42857142857143	1.35714285714286	1.42857142857143	1.35714285714286	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1.21428571428571	1.07142857142857	1.07142857142857	1.14285714285714	1.14285714285714	1.07142857142857	1.07142857142857	1.14285714285714	1.07142857142857	1.07142857142857	1.21428571428571	1.21428571428571	1.21428571428571	1.14285714285714	1.07142857142857	1	0.857142857142857	0.857142857142857	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	1	0.928571428571429	0.857142857142857	0.857142857142857	0.928571428571429	0.928571428571429	0.928571428571429	0.928571428571429	1	0.928571428571429	0.928571428571429	0.928571428571429	1	0.928571428571429	0.928571428571429	0.928571428571429
b135cda5a4237d33baa348463c893a77652f52ad2a12d582866102776edb12dde839377c74b76d4822ce9a0193c69e1530f34e3f22af2e9fe634ab1c7dfa3ca0	commonvoice\train\clips\common_voice_en_18859851.wav	Now most residents on this side of Humboldt Park are upper middle class residents.	3	0	fifties	55	male	us	14	103.359375	152.325132136123	32	103.359375	32	9	1.7642195	0.957906663417816	1836.49339469962	1549.97940750384	3451.26786816672	3725.244140625	0.0063799913	0.000453714106698	-0.00017124034553	-0.00017124034553	-6.01062309797009E-05	0.526068308396963	16	1.14285714285714	1.21428571428571	1.35714285714286	1.14285714285714	1.28571428571429	1.35714285714286	1.28571428571429	1.35714285714286	1.21428571428571	1.35714285714286	1.21428571428571	1.21428571428571	1.14285714285714	1.42857142857143	1.42857142857143	1.5	1.28571428571429	1	1	1	1.07142857142857	1.21428571428571	1.07142857142857	1.07142857142857	1.07142857142857	1.14285714285714	1.14285714285714	1.14285714285714	1.07142857142857	1.42857142857143	1.5	1.35714285714286	1.42857142857143	1.42857142857143	1.5	1.28571428571429	1.35714285714286	1.5	1.35714285714286	1.35714285714286	1.28571428571429	1.21428571428571	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.21428571428571	1.14285714285714	1.14285714285714	1.21428571428571	1.14285714285714	1.07142857142857	1.14285714285714	1.14285714285714	1.14285714285714	1.07142857142857	1.07142857142857	0.785714285714286	0.928571428571429	1	0.928571428571429	0.714285714285714	0.714285714285714	0.714285714285714	0.714285714285714
1db4525c00375e37de421d36e387f6341b9fc822cb9ddd0521da3f33b3207af75469a7276347cd8328fd16c9c21f99061677fa766d97e806f238c4fd28684faa	commonvoice\train\clips\common_voice_en_18860130.wav	The Monster is raised from the dead first, then crucified.	3	2	twenties	25	male	us	10	161.4990234375	407.563440793744	27	161.4990234375	27	10	1.708481	0.723393797874451	2735.36078511399	2474.01226774727	5172.6245777027	5862.41455078125	0.042806905	0.011252323165536	-0.000177869701259	-0.000177869701259	-3.27905428421435E-05	0.500194342496642	11	1.1	1.6	1.5	1.3	1.2	1.3	1.3	1.3	1.2	1.3	1.2	1.3	1.1	1.5	1.4	1.3	1.3	1.4	1.3	1.1	1.1	1.2	1.2	1.1	1.1	1.2	1.2	1.1	1	1.1	1.2	1.3	1.1	1.2	1.2	1.2	1.2	1.2	1.1	1.1	1.1	1.1	1.1	1.1	1	1.2	1.1	1	1	1.1	1.1	1.1	1	1.2	1.2	1.1	1	1	1	0.9	0.9	1.1	1.1	1.1	1.1
1db4525c00375e37de421d36e387f6341b9fc822cb9ddd0521da3f33b3207af75469a7276347cd8328fd16c9c21f99061677fa766d97e806f238c4fd28684faa	commonvoice\train\clips\common_voice_en_18860237.wav	Its slogan was The Valley's Classic Hits Station.	3	1	twenties	25	male	us	8	83.3543346774194	336.512456340988	19	161.4990234375	19	12	1.8680921	0.762216508388519	2981.63754491099	2256.96634212585	5340.14612416752	4828.82080078125	0.021892881	0.005957910791039	-0.000157962301101	-0.000157962301101	-2.40700198128517E-05	0.595601686719241	12	1.5	2.25	2	2	1.875	2.125	1.875	1.875	1.75	2.5	2.375	2	2	2	2.125	2	1.875	1.5	1.625	1.75	1.75	1.5	1.5	1.5	1.5	1.625	1.375	1.5	1.375	1.5	1.375	1.25	1.25	1.375	1.25	1.25	1.25	1.375	1.375	1.25	1.25	1.125	1.125	1	1	1	0.875	0.875	0.875	1.125	1.125	1.125	1	0.875	0.875	0.875	0.875	1	1	0.875	0.875	1	1	1	1
44b856fd289c76b4434038277a8c4f70f871db52c37a2e3d1aa92233feb1704bcd0773f4a9f618b1778a5adb1b8a0eecf2b474082c4de818e6928c20161a62ea	commonvoice\train\clips\common_voice_en_18860296.wav	Unlike Stuppacher, Oppitzhauser did not make any further attempts at Formula One.	3	2	twenties	25	male	indian	12	143.5546875	499.912681976942	36	143.5546875	36	10	1.9398003	1.05298089981079	2395.9142933344	2034.04024446397	4571.20294189453	4559.65576171875	0.024169914	0.006961340084672	-0.000152529926057	-0.000152529926057	-6.55629205791078E-05	0.792954909362778	25	2.08333333333333	2.91666666666667	2.91666666666667	2.83333333333333	2.58333333333333	2.66666666666667	2.83333333333333	2.5	2.5	2.75	3	2.83333333333333	2.66666666666667	2.75	2.58333333333333	2.5	2.41666666666667	2.16666666666667	2.08333333333333	2.08333333333333	2.16666666666667	2.16666666666667	2.08333333333333	2.08333333333333	2.08333333333333	2.25	2.25	2.08333333333333	2.08333333333333	2.08333333333333	2.16666666666667	2.08333333333333	2.08333333333333	2.25	2.16666666666667	2.08333333333333	2.08333333333333	2.16666666666667	2.16666666666667	2.16666666666667	2.08333333333333	2	2	1.91666666666667	1.91666666666667	2	1.91666666666667	1.91666666666667	1.91666666666667	2.08333333333333	1.91666666666667	1.91666666666667	1.91666666666667	1.91666666666667	1.91666666666667	1.91666666666667	1.91666666666667	2	1.91666666666667	1.91666666666667	1.91666666666667	1.83333333333333	1.83333333333333	1.83333333333333	1.83333333333333
29643c8b47ca04821172591a9a191d0fb440015db96f01d2e04e53ca5548a547443b12aefea03901480ac8b303ea6ba1ad2a1cb6cab529f8783d077b3b70a0d8	commonvoice\train\clips\common_voice_en_18860470.wav	The next day she received multiple invitations to sign music contracts.	3	0	twenties	25	male	indian	11	107.666015625	423.409343801193	27	107.666015625	27	10	1.8341197	0.959859609603882	2360.32423117199	2205.39736331109	4087.60757446289	3703.7109375	0.011368596	0.002568420488387	-0.000170789711581	-0.000170789711581	-6.63234258005966E-05	0.652325983991618	21	1.90909090909091	2.27272727272727	2.09090909090909	1.90909090909091	2	2.27272727272727	2.27272727272727	2.27272727272727	2.09090909090909	2.09090909090909	2.09090909090909	2	1.90909090909091	2	1.90909090909091	1.90909090909091	1.90909090909091	2.18181818181818	2	2.09090909090909	2.09090909090909	1.90909090909091	1.81818181818182	1.81818181818182	1.90909090909091	1.90909090909091	1.90909090909091	1.90909090909091	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	1.81818181818182	2	2	1.90909090909091	1.90909090909091	2	2	1.90909090909091	1.90909090909091	2	2	1.90909090909091	1.90909090909091	1.90909090909091	1.90909090909091	1.90909090909091	1.90909090909091	2	2	2	2	1.90909090909091	1.90909090909091	1.90909090909091	1.90909090909091
29643c8b47ca04821172591a9a191d0fb440015db96f01d2e04e53ca5548a547443b12aefea03901480ac8b303ea6ba1ad2a1cb6cab529f8783d077b3b70a0d8	commonvoice\train\clips\common_voice_en_18860485.wav	In retirement he worked as a coach with Dynamo Almaty.	3	0	twenties	25	male	indian	10	63.0240091463415	400.236840478472	16	117.453835227273	16	20	1.3153284	0.829226195812225	1859.02044252773	2041.07715628333	3771.34581220911	3779.0771484375	0.00812331	0.007874040864408	-0.00012434003294	-0.00012434003294	-1.98265541864593E-05	0.172794370079903	12	1.2	1.7	1.7	1.6	1.5	1.4	1.4	1.4	1.4	1.5	1.4	1.5	1.4	1.5	1.4	1.4	1.3	1.4	1.4	1.3	1.3	1.3	1.3	1.3	1.2	1.3	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.3	1.3	1.2	1.2	1.3	1.3	1.3	1.3	1.2	1.2	1.2	1.2	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.2	1.2	1.2	1.2
be4d6c000ddacd19ce5d0d7d805ded4aa11a6c541742bdf49e09970b65814e16fa6fbb17e5300ef78c573a14070f9cf0875afb39393d857e469d0e92899c016c	commonvoice\train\clips\common_voice_en_18860509.wav	"The K in ""Ace K"" represents the chemical symbol for potassium."	3	0	fourties	45	male	canada	11	151.999080882353	177.371882051124	28	143.5546875	28	10	1.9873137	0.715215981006622	2896.32285648271	2419.25611725821	6048.56703448448	6250.01220703125	0.034294423	0.010566774755716	-9.06748812153741E-05	-9.06748812153741E-05	-1.96720995809758E-05	0.557965962156347	22	2	2.36363636363636	2.18181818181818	2	2.09090909090909	2.45454545454545	2.09090909090909	2.09090909090909	2	2.45454545454545	2.27272727272727	2.09090909090909	2	2.36363636363636	2.18181818181818	2	1.81818181818182	2.09090909090909	2	1.81818181818182	1.72727272727273	1.81818181818182	1.81818181818182	1.72727272727273	1.72727272727273	2.09090909090909	2.09090909090909	2	1.90909090909091	2	2	2	1.90909090909091	1.90909090909091	1.90909090909091	1.90909090909091	1.81818181818182	1.72727272727273	1.63636363636364	1.54545454545455	1.54545454545455	1.72727272727273	1.63636363636364	1.63636363636364	1.63636363636364	1.81818181818182	1.72727272727273	1.72727272727273	1.72727272727273	1.72727272727273	1.63636363636364	1.54545454545455	1.54545454545455	1.81818181818182	1.63636363636364	1.63636363636364	1.63636363636364	1.63636363636364	1.63636363636364	1.54545454545455	1.54545454545455	1.72727272727273	1.72727272727273	1.72727272727273	1.54545454545455
cbeae2c03dab0460ad75b3d4233ee944e95534f0feacbd491d4356ad0c98b8cd9d159b69b9e9aa6db2e237cb1762c1092c44c7890fa0e9200f61173e90c7b5f7	commonvoice\train\clips\common_voice_en_18860526.wav	"The station also airs ""UnderCurrents"" nightly."	3	0	twenties	25	male		6	71.77734375	94.0531017216332	20	107.666015625	20	9	2.0311663	1.0207405090332	2154.41931558757	1663.34148454372	4216.54116981908	3929.8095703125	0.011339876	0.001906243269332	-0.000122425449343	-0.000122425449343	-0.000116063308557	1.06643732080417	10	1.66666666666667	2.33333333333333	2.16666666666667	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333	2	2.16666666666667	2.66666666666667	2.66666666666667	2.66666666666667	2.5	2.83333333333333	2.83333333333333	2.83333333333333	2.5	2	2	2	1.83333333333333	2	2	1.83333333333333	1.83333333333333	2.16666666666667	2.16666666666667	1.66666666666667	1.66666666666667	2.16666666666667	2.33333333333333	2	1.83333333333333	2.33333333333333	2.16666666666667	2	2	1.83333333333333	1.83333333333333	2.16666666666667	2	2	2	2	1.83333333333333	1.83333333333333	1.5	1.5	1.5	2	2	1.83333333333333	1.83333333333333	1.5	1.5	1.5	1.5	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1	1.16666666666667	1.16666666666667
be4d6c000ddacd19ce5d0d7d805ded4aa11a6c541742bdf49e09970b65814e16fa6fbb17e5300ef78c573a14070f9cf0875afb39393d857e469d0e92899c016c	commonvoice\train\clips\common_voice_en_18860532.wav	Hogan and Leslie accepted this offer and left Tillet's territory.	3	0	fourties	45	male	canada	10	107.666015625	321.859255710444	22	107.666015625	22	9	2.034879	1.10838115215302	2867.29442250584	2166.59753043311	5856.04431152344	5507.11669921875	0.03640493	0.009094325825572	-0.000124571728951	-0.000124571728951	-2.48083404254933E-05	0.592359384986915	14	1.4	2.1	1.9	1.9	1.8	2.3	2.1	1.8	1.8	1.9	1.7	1.5	1.5	1.7	1.7	1.7	1.5	1.4	1.4	1.3	1.4	1.4	1.3	1.2	1.2	1.4	1.4	1.4	1.4	1.5	1.5	1.4	1.3	1.4	1.4	1.4	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.2	1.8	1.7	1.5	1.6	1.3	1.3	1.2	1.2	1.6	1.7	1.5	1.5	1.9	1.8	1.7	1.6	1.6	1.5	1.3	1.4
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	commonvoice\train\clips\common_voice_en_18860985.wav	It remains their only single to land on either of the charts.	3	0	twenties	25	male		12	151.999080882353	458.338484839119	22	95.703125	22	9	1.7269423	1.03407597541809	2070.28020279088	1954.44789179911	3671.32027541535	3789.84375	0.0066630314	0.001452919095755	-0.000173248639304	-0.000173248639304	-8.09375575004378E-05	0.726918871754163	13	1.08333333333333	1.75	1.5	1.5	1.5	1.66666666666667	1.58333333333333	1.5	1.58333333333333	1.83333333333333	1.75	1.75	1.75	1.83333333333333	1.83333333333333	1.91666666666667	1.83333333333333	1.5	1.41666666666667	1.41666666666667	1.41666666666667	1.41666666666667	1.33333333333333	1.33333333333333	1.41666666666667	1.25	1.25	1.08333333333333	1	0.916666666666667	0.833333333333333	0.833333333333333	0.833333333333333	1	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.916666666666667	0.916666666666667	0.833333333333333	0.833333333333333	0.916666666666667	0.833333333333333	0.833333333333333	0.75	0.916666666666667	0.916666666666667	0.916666666666667	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.75	0.75	0.75	0.75	0.75	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667
8cd87e8a7a0af54183d5155c7d4e74398dc99a4ec63e03ca7ba284691df6451331ddcd93da036090889d4039e578a150f2d78da47822df6311b5ca48a1c2666a	commonvoice\train\clips\common_voice_en_18861417.wav	A range of cities and towns have hosted it since.	3	0	sixties	65	male		10	117.453835227273	108.706302352178	18	123.046875	18	11	2.0330923	0.896242380142212	2038.7387099865	1482.030414776	3764.1619481078	3445.3125	0.016257921	0.001813289010897	-0.000154711398022	-0.000154711398022	-0.000121046018255	1.18195110423906	14	1.4	2.2	1.9	1.7	1.5	1.9	1.5	1.4	1.4	1.6	1.5	1.5	1.5	1.8	1.7	1.6	1.6	1.9	1.8	1.7	1.7	1.8	1.8	1.7	1.6	1.5	1.5	1.4	1.4	1.7	1.5	1.5	1.3	1.5	1.5	1.4	1.4	1.4	1.4	1.4	1.4	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.2	1.3	1.3	1.3	1.3	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1	1	0.9	0.9
