client_id	aud_path	sentence	up_votes	down_votes	age	age_num	gender	accent	num_words	num_onsets	onset_stren_mean	dom_freq	count_13_n-1_13	count_14_n-1_13	count_15_n-1_13	count_16_n-1_13	count_13_n-1_14	count_14_n-1_14	count_15_n-1_14	count_16_n-1_14	count_13_n-1_15	count_14_n-1_15	count_15_n-1_15	count_16_n-1_15	count_13_n-1_16	count_14_n-1_16	count_15_n-1_16	count_16_n-1_16	count_13_n-2_13	count_14_n-2_13	count_15_n-2_13	count_16_n-2_13	count_13_n-2_14	count_14_n-2_14	count_15_n-2_14	count_16_n-2_14	count_13_n-2_15	count_14_n-2_15	count_15_n-2_15	count_16_n-2_15	count_13_n-2_16	count_14_n-2_16	count_15_n-2_16	count_16_n-2_16	count_13_n-3_13	count_14_n-3_13	count_15_n-3_13	count_16_n-3_13	count_13_n-3_14	count_14_n-3_14	count_15_n-3_14	count_16_n-3_14	count_13_n-3_15	count_14_n-3_15	count_15_n-3_15	count_16_n-3_15	count_13_n-3_16	count_14_n-3_16	count_15_n-3_16	count_16_n-3_16	count_13_n-4_13	count_14_n-4_13	count_15_n-4_13	count_16_n-4_13	count_13_n-4_14	count_14_n-4_14	count_15_n-4_14	count_16_n-4_14	count_13_n-4_15	count_14_n-4_15	count_15_n-4_15	count_16_n-4_15	count_13_n-4_16	count_14_n-4_16	count_15_n-4_16	count_16_n-4_16	acc_ratio_count_13_n-1_13	acc_ratio_count_14_n-1_13	acc_ratio_count_15_n-1_13	acc_ratio_count_16_n-1_13	acc_ratio_count_13_n-1_14	acc_ratio_count_14_n-1_14	acc_ratio_count_15_n-1_14	acc_ratio_count_16_n-1_14	acc_ratio_count_13_n-1_15	acc_ratio_count_14_n-1_15	acc_ratio_count_15_n-1_15	acc_ratio_count_16_n-1_15	acc_ratio_count_13_n-1_16	acc_ratio_count_14_n-1_16	acc_ratio_count_15_n-1_16	acc_ratio_count_16_n-1_16	acc_ratio_count_13_n-2_13	acc_ratio_count_14_n-2_13	acc_ratio_count_15_n-2_13	acc_ratio_count_16_n-2_13	acc_ratio_count_13_n-2_14	acc_ratio_count_14_n-2_14	acc_ratio_count_15_n-2_14	acc_ratio_count_16_n-2_14	acc_ratio_count_13_n-2_15	acc_ratio_count_14_n-2_15	acc_ratio_count_15_n-2_15	acc_ratio_count_16_n-2_15	acc_ratio_count_13_n-2_16	acc_ratio_count_14_n-2_16	acc_ratio_count_15_n-2_16	acc_ratio_count_16_n-2_16	acc_ratio_count_13_n-3_13	acc_ratio_count_14_n-3_13	acc_ratio_count_15_n-3_13	acc_ratio_count_16_n-3_13	acc_ratio_count_13_n-3_14	acc_ratio_count_14_n-3_14	acc_ratio_count_15_n-3_14	acc_ratio_count_16_n-3_14	acc_ratio_count_13_n-3_15	acc_ratio_count_14_n-3_15	acc_ratio_count_15_n-3_15	acc_ratio_count_16_n-3_15	acc_ratio_count_13_n-3_16	acc_ratio_count_14_n-3_16	acc_ratio_count_15_n-3_16	acc_ratio_count_16_n-3_16	acc_ratio_count_13_n-4_13	acc_ratio_count_14_n-4_13	acc_ratio_count_15_n-4_13	acc_ratio_count_16_n-4_13	acc_ratio_count_13_n-4_14	acc_ratio_count_14_n-4_14	acc_ratio_count_15_n-4_14	acc_ratio_count_16_n-4_14	acc_ratio_count_13_n-4_15	acc_ratio_count_14_n-4_15	acc_ratio_count_15_n-4_15	acc_ratio_count_16_n-4_15	acc_ratio_count_13_n-4_16	acc_ratio_count_14_n-4_16	acc_ratio_count_15_n-4_16	acc_ratio_count_16_n-4_16	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	median_func_num	MEDIAN_func_num
4d71664f62db7275a82afd22c9c6445b06349ed98ca2b7360f0848eafb3ab8d4117bb65c5cf1e15faaa9e6898fb767ba156545cee37f1ba1eaf2fb80f7d65f82	commonvoice\train\clips\common_voice_en_18894712.wav	He also has a daughter, Amaiya Samuel.	3	0	fourties	45	female	england	7	22	1.9173416	354.062219886873	15	14	13	13	12	13	11	13	12	12	10	10	10	9	9	9	8	8	9	9	10	10	9	9	9	8	8	7	8	8	8	7	8	8	7	7	8	7	6	7	6	6	6	5	5	5	5	4	6	6	6	5	6	5	4	4	6	4	4	3	4	4	4	4	2.14285714285714	2	1.85714285714286	1.85714285714286	1.71428571428571	1.85714285714286	1.57142857142857	1.85714285714286	1.71428571428571	1.71428571428571	1.42857142857143	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1.14285714285714	1.28571428571429	1.28571428571429	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1.14285714285714	1	1.14285714285714	1.14285714285714	1.14285714285714	1	1.14285714285714	1.14285714285714	1	1	1.14285714285714	1	0.857142857142857	1	0.857142857142857	0.857142857142857	0.857142857142857	0.714285714285714	0.714285714285714	0.714285714285714	0.714285714285714	0.571428571428571	0.857142857142857	0.857142857142857	0.857142857142857	0.714285714285714	0.857142857142857	0.714285714285714	0.571428571428571	0.571428571428571	0.857142857142857	0.571428571428571	0.571428571428571	0.428571428571429	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571																																																																	35	34
053e0c13969a607d4297ea8b0197384a59620076d485742a670e7f4470a612806dd4b5a7d9793bb13c577e552e3f6bec5e3fc0d6f41c30070d7b196b9d876b04	commonvoice\train\clips\common_voice_en_18895827.wav	The project was never realised.	3	0		115	male	scotland	5	15	1.5369228	329.697014187247	13	13	12	11	9	10	9	9	7	8	8	8	5	7	8	7	3	3	3	3	5	5	5	4	7	5	5	5	5	5	5	3	6	6	4	4	4	5	5	5	5	5	5	5	7	7	7	5	6	6	5	5	8	6	6	6	11	10	9	9	15	12	12	11	2.6	2.6	2.4	2.2	1.8	2	1.8	1.8	1.4	1.6	1.6	1.6	1	1.4	1.6	1.4	0.6	0.6	0.6	0.6	1	1	1	0.8	1.4	1	1	1	1	1	1	0.6	1.2	1.2	0.8	0.8	0.8	1	1	1	1	1	1	1	1.4	1.4	1.4	1	1.2	1.2	1	1	1.6	1.2	1.2	1.2	2.2	2	1.8	1.8	3	2.4	2.4	2.2																																																																	33	33
5a5c462b583ae4198241e19901cfea4cb1f73905969357f9e2dced0fcae858e5441b69a721eefc00b66ca28f666d76c7b0db86da88d68cf727e9da98c50a1fcd	commonvoice\train\clips\common_voice_en_18896176.wav	The only factory option initially available was an automatic transmission.	3	0	twenties	25	male		10	37	1.6326365	227.976540042654	24	23	22	22	22	23	19	21	21	20	20	21	18	18	18	19	17	17	17	16	19	16	16	16	17	17	17	17	19	17	16	16	19	17	16	16	21	20	19	18	21	21	21	20	22	21	21	20	22	22	22	20	21	20	20	20	21	21	21	21	21	21	21	21	2.4	2.3	2.2	2.2	2.2	2.3	1.9	2.1	2.1	2	2	2.1	1.8	1.8	1.8	1.9	1.7	1.7	1.7	1.6	1.9	1.6	1.6	1.6	1.7	1.7	1.7	1.7	1.9	1.7	1.6	1.6	1.9	1.7	1.6	1.6	2.1	2	1.9	1.8	2.1	2.1	2.1	2	2.2	2.1	2.1	2	2.2	2.2	2.2	2	2.1	2	2	2	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1																																																																		26
c033a40de471f73f610c8a4a9b8ff4095b320a298f9e9b1e5a5173c3d0a4a3087ffdb04b1e62a2ab553b1aed63ccea506adc67466fcb00a08436c317894b52ec	commonvoice\train\clips\common_voice_en_18896492.wav	All players had to play both sides.	3	0	fourties	45	male	us	7	13	1.3079004	284.203937811022	9	9	9	9	11	10	8	7	9	9	7	7	10	9	9	8	8	8	7	7	9	8	8	8	10	10	10	10	9	9	9	9	10	10	9	9	11	10	10	9	9	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	10	9	9	8	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.57142857142857	1.42857142857143	1.14285714285714	1	1.28571428571429	1.28571428571429	1	1	1.42857142857143	1.28571428571429	1.28571428571429	1.14285714285714	1.14285714285714	1.14285714285714	1	1	1.28571428571429	1.14285714285714	1.14285714285714	1.14285714285714	1.42857142857143	1.42857142857143	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.57142857142857	1.42857142857143	1.42857142857143	1.28571428571429	1.28571428571429	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.42857142857143	1.28571428571429	1.28571428571429	1.14285714285714																																																																	44	11
7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98	commonvoice\train\clips\common_voice_en_18897672.wav	He was born and raised Lutheran.	3	0	sixties	65	female	us	6	14	1.3711237	263.587225295954	10	9	9	10	10	10	9	8	11	9	9	9	7	7	7	7	6	6	6	6	7	6	6	6	7	7	7	6	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	5	5	6	6	6	5	6	6	6	6	1.66666666666667	1.5	1.5	1.66666666666667	1.66666666666667	1.66666666666667	1.5	1.33333333333333	1.83333333333333	1.5	1.5	1.5	1.16666666666667	1.16666666666667	1.16666666666667	1.16666666666667	1	1	1	1	1.16666666666667	1	1	1	1.16666666666667	1.16666666666667	1.16666666666667	1	1	1	1	1	1	1	1	1	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	1	1	0.833333333333333	0.833333333333333	1	1	1	0.833333333333333	1	1	1	1																																																																	28	32
cbeae2c03dab0460ad75b3d4233ee944e95534f0feacbd491d4356ad0c98b8cd9d159b69b9e9aa6db2e237cb1762c1092c44c7890fa0e9200f61173e90c7b5f7	commonvoice\train\clips\common_voice_en_18901240.wav	Its orange colour is obvious when seen through binoculars.	3	0	twenties	25	male		9	24	2.251259	92.8603993447284	20	20	20	19	18	17	17	16	18	18	18	16	17	16	16	18	16	15	15	13	15	15	15	13	16	16	15	15	15	15	15	14	15	15	15	14	15	15	15	14	14	14	13	13	14	12	12	12	14	13	13	12	13	12	12	12	12	11	10	10	10	10	10	9	2.22222222222222	2.22222222222222	2.22222222222222	2.11111111111111	2	1.88888888888889	1.88888888888889	1.77777777777778	2	2	2	1.77777777777778	1.88888888888889	1.77777777777778	1.77777777777778	2	1.77777777777778	1.66666666666667	1.66666666666667	1.44444444444444	1.66666666666667	1.66666666666667	1.66666666666667	1.44444444444444	1.77777777777778	1.77777777777778	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.55555555555556	1.66666666666667	1.66666666666667	1.66666666666667	1.55555555555556	1.66666666666667	1.66666666666667	1.66666666666667	1.55555555555556	1.55555555555556	1.55555555555556	1.44444444444444	1.44444444444444	1.55555555555556	1.33333333333333	1.33333333333333	1.33333333333333	1.55555555555556	1.44444444444444	1.44444444444444	1.33333333333333	1.44444444444444	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.22222222222222	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1																																																																	60	63
c977d33bca3a08066369f008752ff9bee597525b59dbb35e8a279c73f06c25789cc24766f3018e6965cec0ab528179151d70bade91fb2cbfe3cbdfe45abb1bc0	commonvoice\train\clips\common_voice_en_18901785.wav	Pevensey Levels, a Site of Special Scientific Interest, lies partially in the parish.	3	0	twenties	25	male	us	13	31	2.0234308	44.1299879454765	33	33	33	32	38	36	33	32	36	33	34	30	37	35	36	35	33	29	29	28	37	35	33	30	37	33	30	31	34	33	33	31	35	33	32	29	36	31	29	28	29	29	26	24	24	22	22	22	27	25	24	21	23	22	20	21	23	21	21	19	21	20	19	15	2.53846153846154	2.53846153846154	2.53846153846154	2.46153846153846	2.92307692307692	2.76923076923077	2.53846153846154	2.46153846153846	2.76923076923077	2.53846153846154	2.61538461538462	2.30769230769231	2.84615384615385	2.69230769230769	2.76923076923077	2.69230769230769	2.53846153846154	2.23076923076923	2.23076923076923	2.15384615384615	2.84615384615385	2.69230769230769	2.53846153846154	2.30769230769231	2.84615384615385	2.53846153846154	2.30769230769231	2.38461538461538	2.61538461538462	2.53846153846154	2.53846153846154	2.38461538461538	2.69230769230769	2.53846153846154	2.46153846153846	2.23076923076923	2.76923076923077	2.38461538461538	2.23076923076923	2.15384615384615	2.23076923076923	2.23076923076923	2	1.84615384615385	1.84615384615385	1.69230769230769	1.69230769230769	1.69230769230769	2.07692307692308	1.92307692307692	1.84615384615385	1.61538461538462	1.76923076923077	1.69230769230769	1.53846153846154	1.61538461538462	1.76923076923077	1.61538461538462	1.61538461538462	1.46153846153846	1.61538461538462	1.53846153846154	1.46153846153846	1.15384615384615																																																																	63	63
c977d33bca3a08066369f008752ff9bee597525b59dbb35e8a279c73f06c25789cc24766f3018e6965cec0ab528179151d70bade91fb2cbfe3cbdfe45abb1bc0	commonvoice\train\clips\common_voice_en_18901965.wav	There is no scientific evidence to support any of these claims.	3	0	twenties	25	male	us	11	24	1.869133	66.7913331066671	26	24	21	19	27	23	20	18	29	27	21	19	31	30	26	21	30	26	25	22	29	27	28	24	33	30	27	26	32	32	28	27	38	31	26	25	33	31	28	27	29	26	25	22	25	24	23	23	29	27	25	23	24	22	23	23	23	22	23	24	24	21	20	16	2.36363636363636	2.18181818181818	1.90909090909091	1.72727272727273	2.45454545454545	2.09090909090909	1.81818181818182	1.63636363636364	2.63636363636364	2.45454545454545	1.90909090909091	1.72727272727273	2.81818181818182	2.72727272727273	2.36363636363636	1.90909090909091	2.72727272727273	2.36363636363636	2.27272727272727	2	2.63636363636364	2.45454545454545	2.54545454545455	2.18181818181818	3	2.72727272727273	2.45454545454545	2.36363636363636	2.90909090909091	2.90909090909091	2.54545454545455	2.45454545454545	3.45454545454545	2.81818181818182	2.36363636363636	2.27272727272727	3	2.81818181818182	2.54545454545455	2.45454545454545	2.63636363636364	2.36363636363636	2.27272727272727	2	2.27272727272727	2.18181818181818	2.09090909090909	2.09090909090909	2.63636363636364	2.45454545454545	2.27272727272727	2.09090909090909	2.18181818181818	2	2.09090909090909	2.09090909090909	2.09090909090909	2	2.09090909090909	2.18181818181818	2.18181818181818	1.90909090909091	1.81818181818182	1.45454545454545																																																																		63
c977d33bca3a08066369f008752ff9bee597525b59dbb35e8a279c73f06c25789cc24766f3018e6965cec0ab528179151d70bade91fb2cbfe3cbdfe45abb1bc0	commonvoice\train\clips\common_voice_en_18901985.wav	The Belgium Austriacum had become part of the Austrian Empire.	3	2	twenties	25	male	us	10	18	1.788523	119.099851636633	20	21	20	16	20	20	19	18	20	18	17	16	18	18	16	15	20	18	16	16	17	17	15	15	19	17	14	14	24	22	22	20	21	16	18	16	23	22	20	19	31	26	24	23	35	30	28	27	28	24	23	21	34	30	29	27	41	35	36	32	44	43	36	37	2	2.1	2	1.6	2	2	1.9	1.8	2	1.8	1.7	1.6	1.8	1.8	1.6	1.5	2	1.8	1.6	1.6	1.7	1.7	1.5	1.5	1.9	1.7	1.4	1.4	2.4	2.2	2.2	2	2.1	1.6	1.8	1.6	2.3	2.2	2	1.9	3.1	2.6	2.4	2.3	3.5	3	2.8	2.7	2.8	2.4	2.3	2.1	3.4	3	2.9	2.7	4.1	3.5	3.6	3.2	4.4	4.3	3.6	3.7																																																																		26
e0477bf42207226162f444e114088cfa20593163fcd5f6769a49e87addba08e05d8f201da65dd663ff9c11620803ba01531a1af44b990ef7f2c930882e54f2aa	commonvoice\train\clips\common_voice_en_18906557.wav	Members include Tapio Wilska of Finntroll and Jukka Nevalainen, the drummer for Nightwish.	3	1	thirties	35	female		13	31	1.7381879	499.912681976942	30	28	27	26	24	26	25	24	25	25	25	24	27	28	26	26	26	25	24	24	28	26	24	24	25	24	24	24	25	24	24	23	25	24	24	24	26	26	26	26	26	25	24	23	21	22	22	22	26	24	24	24	22	21	21	21	21	20	20	19	19	18	18	18	2.30769230769231	2.15384615384615	2.07692307692308	2	1.84615384615385	2	1.92307692307692	1.84615384615385	1.92307692307692	1.92307692307692	1.92307692307692	1.84615384615385	2.07692307692308	2.15384615384615	2	2	2	1.92307692307692	1.84615384615385	1.84615384615385	2.15384615384615	2	1.84615384615385	1.84615384615385	1.92307692307692	1.84615384615385	1.84615384615385	1.84615384615385	1.92307692307692	1.84615384615385	1.84615384615385	1.76923076923077	1.92307692307692	1.84615384615385	1.84615384615385	1.84615384615385	2	2	2	2	2	1.92307692307692	1.84615384615385	1.76923076923077	1.61538461538462	1.69230769230769	1.69230769230769	1.69230769230769	2	1.84615384615385	1.84615384615385	1.84615384615385	1.69230769230769	1.61538461538462	1.61538461538462	1.61538461538462	1.61538461538462	1.53846153846154	1.53846153846154	1.46153846153846	1.46153846153846	1.38461538461538	1.38461538461538	1.38461538461538																																																																		62
7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98	commonvoice\train\clips\common_voice_en_18908639.wav	It occurs in upland areas over with higher rainfall and shallow, acidic, sandy soils.	3	2	sixties	65	female	us	14	42	1.887355	263.076067134423	25	23	23	23	24	24	24	25	25	25	24	23	27	27	27	27	25	24	24	24	30	27	26	25	27	24	25	25	28	25	25	24	26	25	25	24	26	23	22	23	24	24	23	22	21	19	19	18	23	22	20	20	21	21	20	19	22	21	21	22	20	18	16	16	1.78571428571429	1.64285714285714	1.64285714285714	1.64285714285714	1.71428571428571	1.71428571428571	1.71428571428571	1.78571428571429	1.78571428571429	1.78571428571429	1.71428571428571	1.64285714285714	1.92857142857143	1.92857142857143	1.92857142857143	1.92857142857143	1.78571428571429	1.71428571428571	1.71428571428571	1.71428571428571	2.14285714285714	1.92857142857143	1.85714285714286	1.78571428571429	1.92857142857143	1.71428571428571	1.78571428571429	1.78571428571429	2	1.78571428571429	1.78571428571429	1.71428571428571	1.85714285714286	1.78571428571429	1.78571428571429	1.71428571428571	1.85714285714286	1.64285714285714	1.57142857142857	1.64285714285714	1.71428571428571	1.71428571428571	1.64285714285714	1.57142857142857	1.5	1.35714285714286	1.35714285714286	1.28571428571429	1.64285714285714	1.57142857142857	1.42857142857143	1.42857142857143	1.5	1.5	1.42857142857143	1.35714285714286	1.57142857142857	1.5	1.5	1.57142857142857	1.42857142857143	1.28571428571429	1.14285714285714	1.14285714285714																																																																	62	62
b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1	commonvoice\train\clips\common_voice_en_18908878.wav	Since that time he has worked for Packard Bell and Microsoft.	3	0	thirties	35	male	us	11	25	1.9824482	451.352656631533	24	21	22	23	21	19	19	19	20	20	19	18	17	17	18	18	18	17	17	17	17	17	17	15	16	16	14	14	13	13	12	12	15	15	13	13	11	11	10	11	11	10	10	10	11	11	11	10	11	11	11	10	12	11	11	12	11	11	11	11	12	12	11	11	2.18181818181818	1.90909090909091	2	2.09090909090909	1.90909090909091	1.72727272727273	1.72727272727273	1.72727272727273	1.81818181818182	1.81818181818182	1.72727272727273	1.63636363636364	1.54545454545455	1.54545454545455	1.63636363636364	1.63636363636364	1.63636363636364	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.36363636363636	1.45454545454545	1.45454545454545	1.27272727272727	1.27272727272727	1.18181818181818	1.18181818181818	1.09090909090909	1.09090909090909	1.36363636363636	1.36363636363636	1.18181818181818	1.18181818181818	1	1	0.909090909090909	1	1	0.909090909090909	0.909090909090909	0.909090909090909	1	1	1	0.909090909090909	1	1	1	0.909090909090909	1.09090909090909	1	1	1.09090909090909	1	1	1	1	1.09090909090909	1.09090909090909	1	1																																																																	48	49
d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce	commonvoice\train\clips\common_voice_en_18909292.wav	It became a target for England's enemies, and privateers.	3	0	thirties	35	male	england	9	30	1.8831608	126.767224059593	33	32	29	26	29	28	28	24	26	25	23	21	23	21	21	21	20	17	16	15	18	18	17	16	16	17	15	14	14	14	14	14	15	15	14	14	12	12	12	12	12	12	12	12	13	12	12	12	12	12	12	12	13	13	13	12	12	11	11	12	11	10	10	11	3.66666666666667	3.55555555555556	3.22222222222222	2.88888888888889	3.22222222222222	3.11111111111111	3.11111111111111	2.66666666666667	2.88888888888889	2.77777777777778	2.55555555555556	2.33333333333333	2.55555555555556	2.33333333333333	2.33333333333333	2.33333333333333	2.22222222222222	1.88888888888889	1.77777777777778	1.66666666666667	2	2	1.88888888888889	1.77777777777778	1.77777777777778	1.88888888888889	1.66666666666667	1.55555555555556	1.55555555555556	1.55555555555556	1.55555555555556	1.55555555555556	1.66666666666667	1.66666666666667	1.55555555555556	1.55555555555556	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.44444444444444	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.44444444444444	1.44444444444444	1.44444444444444	1.33333333333333	1.33333333333333	1.22222222222222	1.22222222222222	1.33333333333333	1.22222222222222	1.11111111111111	1.11111111111111	1.22222222222222																																																																	61	61
0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0	commonvoice\train\clips\common_voice_en_18909337.wav	High school students from Rye attend Portsmouth High School.	3	0	fifties	55	male	newzealand	9	24	1.9695706	92.5196272370414	21	21	18	18	17	15	16	15	16	15	13	14	14	13	12	12	13	12	12	12	14	14	14	12	11	11	11	11	11	11	10	10	10	10	10	10	11	11	10	10	13	11	11	11	13	12	13	11	11	11	11	9	13	13	13	12	12	11	11	11	12	12	12	12	2.33333333333333	2.33333333333333	2	2	1.88888888888889	1.66666666666667	1.77777777777778	1.66666666666667	1.77777777777778	1.66666666666667	1.44444444444444	1.55555555555556	1.55555555555556	1.44444444444444	1.33333333333333	1.33333333333333	1.44444444444444	1.33333333333333	1.33333333333333	1.33333333333333	1.55555555555556	1.55555555555556	1.55555555555556	1.33333333333333	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.11111111111111	1.22222222222222	1.22222222222222	1.11111111111111	1.11111111111111	1.44444444444444	1.22222222222222	1.22222222222222	1.22222222222222	1.44444444444444	1.33333333333333	1.44444444444444	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1	1.44444444444444	1.44444444444444	1.44444444444444	1.33333333333333	1.33333333333333	1.22222222222222	1.22222222222222	1.22222222222222	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333																																																																	34	51
e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e	commonvoice\train\clips\common_voice_en_18909602.wav	He also taught business at Middle Tennessee State University.	3	0	twenties	25	male	us	9	28	2.0038013	228.487698204185	20	19	16	16	20	16	16	16	17	17	16	16	20	18	18	18	19	17	16	15	16	16	16	15	16	16	15	14	15	15	15	15	15	15	15	15	16	16	16	16	16	15	13	13	15	15	13	15	15	14	13	13	15	15	14	15	15	14	14	14	14	14	14	14	2.22222222222222	2.11111111111111	1.77777777777778	1.77777777777778	2.22222222222222	1.77777777777778	1.77777777777778	1.77777777777778	1.88888888888889	1.88888888888889	1.77777777777778	1.77777777777778	2.22222222222222	2	2	2	2.11111111111111	1.88888888888889	1.77777777777778	1.66666666666667	1.77777777777778	1.77777777777778	1.77777777777778	1.66666666666667	1.77777777777778	1.77777777777778	1.66666666666667	1.55555555555556	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.66666666666667	1.77777777777778	1.77777777777778	1.77777777777778	1.77777777777778	1.77777777777778	1.66666666666667	1.44444444444444	1.44444444444444	1.66666666666667	1.66666666666667	1.44444444444444	1.66666666666667	1.66666666666667	1.55555555555556	1.44444444444444	1.44444444444444	1.66666666666667	1.66666666666667	1.55555555555556	1.66666666666667	1.66666666666667	1.55555555555556	1.55555555555556	1.55555555555556	1.55555555555556	1.55555555555556	1.55555555555556	1.55555555555556																																																																		46
c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2	commonvoice\train\clips\common_voice_en_18915206.wav	The new name of the station was Mix Megapol Radio City.	3	0	twenties	25	male		11	21	1.8056864	374.508546348098	19	18	18	17	19	19	18	18	18	19	20	19	20	21	18	16	16	13	13	12	13	12	10	11	12	12	11	11	14	12	11	12	11	11	9	9	10	10	10	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	1.72727272727273	1.63636363636364	1.63636363636364	1.54545454545455	1.72727272727273	1.72727272727273	1.63636363636364	1.63636363636364	1.63636363636364	1.72727272727273	1.81818181818182	1.72727272727273	1.81818181818182	1.90909090909091	1.63636363636364	1.45454545454545	1.45454545454545	1.18181818181818	1.18181818181818	1.09090909090909	1.18181818181818	1.09090909090909	0.909090909090909	1	1.09090909090909	1.09090909090909	1	1	1.27272727272727	1.09090909090909	1	1.09090909090909	1	1	0.818181818181818	0.818181818181818	0.909090909090909	0.909090909090909	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.727272727272727																																																																	28	28
